window_id,rank,raw_variable,component,family,position,condition_score,weight_normalized,weighted_score,share_of_condition_index_percent
33,4,LA MOTOR\AC LA H MOTOR\Aceleración Rms [g],motor,acceleration_rms,la,73.8098541646452,0.0476190476190476,3.514754960221199,8.436031153275657
33,5,LA BOMBA\VIX3-74442\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,la,65.44434736980752,0.050125313283208,3.280418414526692,7.873582156915053
34,1,LA BOMBA\VIX3-74442\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,la,93.7883336981234,0.050125313283208,4.70116960892849,10.792270808629452
34,2,LA MOTOR\AC LA H MOTOR\Aceleración Rms [g],motor,acceleration_rms,la,74.31396833201308,0.0476190476190476,3.5387603967625263,8.123778486141218
34,3,LL BOMBA\VIX4-74443\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,88.21052457677456,0.0401002506265664,3.537264143429555,8.120343602375893
34,4,LL BOMBA\VIY4-74444\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,83.10561241514066,0.0401002506265664,3.3325558863214284,7.650403750965813
34,5,LA MOTOR\AC LA H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,la,80.5678299871862,0.0401002506265664,3.2307901749247585,7.416784628962678
35,1,LA BOMBA\VIX3-74442\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,la,72.62157001362529,0.050125313283208,3.640178948051392,9.150230810788845
35,2,LL BOMBA\VIY4-74444\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,88.99111759771205,0.0401002506265664,3.568566119206497,8.970219354677578
35,3,LA MOTOR\AC LA H MOTOR\Aceleración Rms [g],motor,acceleration_rms,la,72.20739340755208,0.0476190476190476,3.4384473051215263,8.64314280193257
35,4,LL BOMBA\VIX4-74443\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,81.48738455401157,0.0401002506265664,3.26766454351926,8.21385025630066
35,5,LL MOTOR\VIX1-74447\Desplazamiento Pico a Pico [µm],motor,displacement_pp,ll,85.5473475211317,0.037593984962406,3.2160656962831453,8.084147467366666
36,1,LA BOMBA\VIX3-74442\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,la,79.54847135831704,0.050125313283208,3.987392048035941,8.8304483705088
36,2,LL BOMBA\VIY4-74444\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,90.73795121707218,0.0401002506265664,3.63861458514575,8.058048430461291
36,3,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,59.28135069011746,0.0601503759398496,3.565795530232628,7.8967839003992655
36,4,LA MOTOR\VIX2-74445\Desplazamiento Pico a Pico [µm],motor,displacement_pp,la,87.62172082295662,0.0401002506265664,3.5136529653315924,7.781309369247683
36,5,LA MOTOR\AC LA H MOTOR\Aceleración Rms [g],motor,acceleration_rms,la,72.84134219725216,0.0476190476190476,3.468635342726292,7.68161368159265
37,1,LA BOMBA\VIX3-74442\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,la,94.4282085722958,0.050125313283208,4.733243537458435,11.03620394759196
37,2,LL BOMBA\VIY4-74444\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,95.90362134247634,0.0401002506265664,3.845759251828624,8.966913090491293
37,3,LL BOMBA\VIX4-74443\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,86.9940589724714,0.0401002506265664,3.4884835678184003,8.133876023404426
37,4,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,55.67713730232954,0.0601503759398496,3.3490007399897457,7.808652754641359
37,5,LA MOTOR\AC LA H MOTOR\Aceleración Rms [g],motor,acceleration_rms,la,68.97074235653297,0.0476190476190476,3.284321064596807,7.657843255140346
38,1,LA BOMBA\VIX3-74442\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,la,91.0020528576434,0.050125313283208,4.56150640890443,11.060964134862743
38,2,LL BOMBA\VIY4-74444\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,98.59874324200216,0.0401002506265664,3.953834315468757,9.58745108265522
38,3,LL BOMBA\VIX4-74443\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,88.33929279837898,0.0401002506265664,3.5424277813886293,8.589852370653979
38,4,LA MOTOR\AC LA H MOTOR\Aceleración Rms [g],motor,acceleration_rms,la,69.67259577789756,0.0476190476190476,3.3177426560903585,8.045024875134091
38,5,LA MOTOR\VIX2-74445\Desplazamiento Pico a Pico [µm],motor,displacement_pp,la,77.75364206065633,0.0401002506265664,3.117940533760654,7.56053490382895
39,1,LA BOMBA\VIX3-74442\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,la,89.40685216086376,0.050125313283208,4.481546474228758,9.445899556815506
39,2,LL BOMBA\VIY4-74444\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,94.83481991217404,0.0401002506265664,3.802900046603469,8.015494667163361
39,3,LL BOMBA\VIX4-74443\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,89.55230564784625,0.0401002506265664,3.5910699006655125,7.569013459584263
39,4,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,59.04770879473576,0.0601503759398496,3.551741882390119,7.486120531320722
39,5,LA MOTOR\AC LA H MOTOR\Aceleración Rms [g],motor,acceleration_rms,la,71.6842781643183,0.0476190476190476,3.413537055443727,7.1948217751637085
40,1,LA BOMBA\VIX3-74442\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,la,82.41353523721094,0.050125313283208,4.1310042725419,10.047223024463277
40,2,LL BOMBA\VIX4-74443\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,86.58668235843201,0.0401002506265664,3.472147663496019,8.444784765992937
40,3,LL BOMBA\VIY4-74444\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,85.81653703398433,0.0401002506265664,3.441264642966789,8.369672620263945
40,4,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,56.3368877755244,0.0601503759398496,3.38868497897891,8.241790977984138
40,5,LA MOTOR\AC LA H MOTOR\Aceleración Rms [g],motor,acceleration_rms,la,70.06812184021736,0.0476190476190476,3.33657723048654,8.115057105089026
41,1,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,74.45600350873582,0.0601503759398496,4.4785566020292205,10.228079035196671
41,2,LA BOMBA\VIX3-74442\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,la,85.06626380680413,0.050125313283208,4.263973123148075,9.7380156114924
41,3,LL BOMBA\VIY4-74444\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,100.0,0.0401002506265664,4.01002506265664,9.158051782886451
41,4,LL BOMBA\VIX4-74443\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,89.24344930816449,0.0401002506265664,3.578684684036669,8.172961300475725
41,5,LA MOTOR\AC LA H MOTOR\Aceleración Rms [g],motor,acceleration_rms,la,73.41652077715213,0.0476190476190476,3.496024798912005,7.984183550583656
42,1,LA BOMBA\VIX3-74442\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,la,100.0,0.050125313283208,5.0125313283208,10.889266305504163
42,2,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,75.83607634371737,0.0601503759398496,4.561568501877734,9.909590770455395
42,3,LA MOTOR\VIY2-74446\Desplazamiento Pico a Pico [µm],motor,displacement_pp,la,100.0,0.0401002506265664,4.01002506265664,8.711413044403331
42,4,LL BOMBA\VIY4-74444\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,100.0,0.0401002506265664,4.01002506265664,8.711413044403331
42,5,LA MOTOR\AC LA H MOTOR\Aceleración Rms [g],motor,acceleration_rms,la,73.05986973873812,0.0476190476190476,3.4790414161303853,7.557899589390362
43,1,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,79.50432694223723,0.0601503759398496,4.782215154420283,9.651982909468153
43,2,LA BOMBA\VIX3-74442\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,la,83.52115885651924,0.050125313283208,4.186524253459609,8.449695222749655
43,3,LA MOTOR\AC LA H MOTOR\Aceleración Rms [g],motor,acceleration_rms,la,75.53790462183245,0.0476190476190476,3.5970430772301154,7.259940672881441
43,4,LL BOMBA\VIX4-74443\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,87.98373316943017,0.0401002506265664,3.528169751155093,7.12093309067764
43,5,LL MOTOR\VIY1-74448\Desplazamiento Pico a Pico [µm],motor,displacement_pp,ll,89.85379870454136,0.037593984962406,3.377962357313584,6.817768312134807
44,1,LA BOMBA\VIX3-74442\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,la,88.4179065137592,0.050125313283208,4.431975263847578,9.433516743908529
44,2,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,72.58330192179122,0.0601503759398496,4.3659128975513495,9.292902141728492
44,3,LA MOTOR\VIY2-74446\Desplazamiento Pico a Pico [µm],motor,displacement_pp,la,100.0,0.0401002506265664,4.01002506265664,8.535390276349078
44,4,LL BOMBA\VIX4-74443\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,93.93433338588258,0.0401002506265664,3.766790311213335,8.017661957971947
44,5,LL BOMBA\VIY4-74444\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,93.01142773837256,0.0401002506265664,3.7297815634435096,7.938888359074501
45,1,LA MOTOR\VIY2-74446\Desplazamiento Pico a Pico [µm],motor,displacement_pp,la,94.97962063824406,0.0401002506265664,3.808706592009785,8.212068680788269
45,2,LL MOTOR\VIY1-74448\Desplazamiento Pico a Pico [µm],motor,displacement_pp,ll,100.0,0.037593984962406,3.7593984962406,8.105753988597247
45,3,LL BOMBA\VIX4-74443\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,92.47116824653456,0.0401002506265664,3.708117022417424,7.995184435675675
45,4,LA BOMBA\VIX3-74442\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,la,72.67687522240479,0.050125313283208,3.6429511389676574,7.854678282837229
45,5,LA MOTOR\VIX2-74445\Desplazamiento Pico a Pico [µm],motor,displacement_pp,la,88.73669757485602,0.0401002506265664,3.558363812525553,7.672296963224927
46,1,LA MOTOR\VIX2-74445\Desplazamiento Pico a Pico [µm],motor,displacement_pp,la,100.0,0.0401002506265664,4.01002506265664,8.321505120174445
46,2,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,66.48123768491956,0.0601503759398496,3.998871439694408,8.298359396858887
46,3,LA MOTOR\VIY2-74446\Desplazamiento Pico a Pico [µm],motor,displacement_pp,la,97.20547145085362,0.0401002506265664,3.897963767452776,8.088958283872493
46,4,LA BOMBA\VIX3-74442\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,la,76.69081987151714,0.050125313283208,3.84415137200587,7.977288127890075
46,5,LL MOTOR\VIX1-74447\Desplazamiento Pico a Pico [µm],motor,displacement_pp,ll,100.0,0.037593984962406,3.7593984962406,7.8014110501635425
47,1,LA BOMBA\VIX3-74442\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,la,85.3411832655968,0.050125313283208,4.277753547147707,11.226712231260864
47,2,LL BOMBA\VIX4-74443\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,93.5891284434888,0.0401002506265664,3.7529475065058153,9.849389687880018
47,3,LA MOTOR\AC LA H MOTOR\Aceleración Rms [g],motor,acceleration_rms,la,69.59202845822104,0.0476190476190476,3.3139061170581434,8.697151420149877
47,4,LL BOMBA\VIY4-74444\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,82.34660748063729,0.0401002506265664,3.3021195982210427,8.666218395670079
47,5,LA BOMBA\VIY3-74441\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,la,63.846703850834245,0.050125313283208,3.200336032623269,8.399093422657133
48,1,LA BOMBA\VIX3-74442\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,la,92.48423212213604,0.050125313283208,4.635801108878998,12.387320325646153
48,2,LL BOMBA\VIY4-74444\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,100.0,0.0401002506265664,4.01002506265664,10.715184667835937
48,3,LL BOMBA\VIX4-74443\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,83.47985067732067,0.0401002506265664,3.3475629344288977,8.9450201605086
48,4,LA MOTOR\AC LA H MOTOR\Aceleración Rms [g],motor,acceleration_rms,la,70.16983523476213,0.0476190476190476,3.3414207254648622,8.928607568993655
48,5,LA MOTOR\AC LA H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,la,72.73164869073841,0.0401002506265664,2.9165573409819903,7.7933304691743
49,1,LA BOMBA\VIX3-74442\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,la,75.24345022656297,0.050125313283208,3.771601515115937,10.600282865553062
49,2,LL BOMBA\VIY4-74444\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,82.75745675806351,0.0401002506265664,3.3185947572155783,9.32708373396259
49,3,LL BOMBA\VIX4-74443\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,81.05794924701482,0.0401002506265664,3.250444080080793,9.13554269967984
49,4,LA MOTOR\AC LA H MOTOR\Aceleración Rms [g],motor,acceleration_rms,la,67.15211040276776,0.0476190476190476,3.19771954298894,8.987357636944807
49,5,LA MOTOR\AC LA H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,la,72.83114402596104,0.0401002506265664,2.920547128860592,8.20835010380185
50,1,LL BOMBA\VIY4-74444\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,92.63806789602754,0.0401002506265664,3.714809740191579,9.841059011710808
50,2,LL BOMBA\VIX4-74443\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,82.01536206574616,0.0401002506265664,3.2888365740650074,8.712595548319358
50,3,LA MOTOR\AC LA H MOTOR\Aceleración Rms [g],motor,acceleration_rms,la,66.40819634615002,0.0476190476190476,3.162295064102381,8.377369102264822
50,4,LA BOMBA\VIX3-74442\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,la,58.79590427134946,0.050125313283208,2.9471631213708998,7.807454007874195
50,5,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,47.90006212252012,0.0601503759398496,2.8812067442117355,7.632726189972945
51,1,LA BOMBA\VIX3-74442\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,la,74.76985339587927,0.050125313283208,3.747862325607982,10.948128504408473
51,2,LL BOMBA\VIY4-74444\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,83.08340330049225,0.0401002506265664,3.3316652952578334,9.732347833839832
51,3,LA MOTOR\AC LA H MOTOR\Aceleración Rms [g],motor,acceleration_rms,la,64.97517537159108,0.0476190476190476,3.0940559700757646,9.038251519745083
51,4,LL BOMBA\VIX4-74443\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,76.63982567626037,0.0401002506265664,3.0732762175944,8.97755041050173
51,5,LA MOTOR\AC LA H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,la,71.23982673601698,0.0401002506265664,2.856734906707447,8.344997266298696
52,1,LL BOMBA\VIY4-74444\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,84.57275358555657,0.0401002506265664,3.3913886149596606,9.026206697952922
52,2,LL BOMBA\VIX4-74443\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,77.86590335694495,0.0401002506265664,3.1224422398774907,8.310403866791471
52,3,LL MOTOR\VIY1-74448\Desplazamiento Pico a Pico [µm],motor,displacement_pp,ll,82.97152181493576,0.037593984962406,3.119230143418636,8.301854847536204
52,4,LA MOTOR\AC LA H MOTOR\Aceleración Rms [g],motor,acceleration_rms,la,64.46667185728481,0.0476190476190476,3.069841517013561,8.170406641189764
52,5,LA MOTOR\AC LA H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,la,69.46705347854854,0.0401002506265664,2.785646254778888,7.414018780419756
53,1,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,74.24977584341254,0.0601503759398496,4.466151930430828,11.778108032166251
53,2,LL BOMBA\VIX4-74443\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,83.66828942767492,0.0401002506265664,3.35511937554586,8.848099903798238
53,3,LA BOMBA\VIX3-74442\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,la,66.51377836155865,0.050125313283208,3.334023978022989,8.792467252944396
53,4,LA MOTOR\AC LA H MOTOR\Aceleración Rms [g],motor,acceleration_rms,la,62.07184462816054,0.0476190476190476,2.955802125150501,7.795022940110971
53,5,LA MOTOR\AC LA H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,la,71.00223548537795,0.0401002506265664,2.8472074380101424,7.508637708085275
54,1,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,81.58977738997102,0.0601503759398496,4.9076557828553975,14.270020256230596
54,2,LL BOMBA\VIX4-74443\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,85.06253885622678,0.0401002506265664,3.4110291270667368,9.9182699218392
54,3,LA BOMBA\VIX3-74442\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,la,58.74090627984759,0.050125313283208,2.9444063298169207,8.561468005935545
54,4,LA MOTOR\AC LA H MOTOR\Aceleración Rms [g],motor,acceleration_rms,la,60.25109446570713,0.0476190476190476,2.8690997364622435,8.342498571210086
54,5,LA MOTOR\AC LA H MOTOR\Velocidad Rms [mm/s],motor,velocity_rms,la,70.56786503496677,0.0401002506265664,2.82978907408388,8.228194721623735
55,1,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,82.12026781804681,0.0601503759398496,4.939564981536648,12.62036613587594
55,2,LA BOMBA\VIX3-74442\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,la,83.864956594279,0.050125313283208,4.203757222770875,10.74041044019168
55,3,LL BOMBA\VIY4-74444\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,93.65542362611122,0.0401002506265664,3.755605959944308,9.595404140595033
55,4,LL BOMBA\VIX4-74443\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,82.32286356442977,0.0401002506265664,3.301167461230265,8.43433423637346
55,5,LA MOTOR\AC LA H MOTOR\Aceleración Rms [g],motor,acceleration_rms,la,58.820228027745415,0.0476190476190476,2.8009632394164474,7.156334970122801
56,1,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,80.85971396757873,0.0601503759398496,4.8637421935385685,11.05339683623579
56,2,LL BOMBA\VIX4-74443\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,87.49414659260665,0.0401002506265664,3.5085372067210674,7.973542288509185
56,3,LA BOMBA\VIX3-74442\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,la,64.0816608442018,0.050125313283208,3.212113325523899,7.299885943203238
56,4,LA MOTOR\AC LA H MOTOR\Aceleración Rms [g],motor,acceleration_rms,la,62.5858571240646,0.0476190476190476,2.980278910669742,6.773016367121708
56,5,LL BOMBA\VIY4-74444\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,73.15636263018679,0.0401002506265664,2.9335884763984668,6.666907145472953
57,1,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,83.03227431880953,0.0601503759398496,4.994422515417113,12.326158631696751
57,2,LA BOMBA\VIX3-74442\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,la,83.27190496170124,0.050125313283208,4.174030323894797,10.301443209304248
57,3,LL BOMBA\VIY4-74444\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,83.10561443519732,0.0401002506265664,3.3325559673262077,8.224697324959868
57,4,LL BOMBA\VIX4-74443\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,75.4439029777507,0.0401002506265664,3.025319417654162,7.466442203967859
57,5,LA MOTOR\AC LA H MOTOR\Aceleración Rms [g],motor,acceleration_rms,la,60.37719449394858,0.0476190476190476,2.875104499711836,7.095714076403789
58,1,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,87.10455165258668,0.0601503759398496,5.239371527975137,14.52686726381429
58,2,LA BOMBA\VIX3-74442\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,la,70.67763635887405,0.050125313283208,3.5427386646052144,9.822722831605017
58,3,LL BOMBA\VIX4-74443\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,87.17646060685868,0.0401002506265664,3.495797919072026,9.69257325622481
58,4,LL BOMBA\VIY4-74444\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,74.9364530538653,0.0401002506265664,3.0049705485259257,8.331687886042673
58,5,LA MOTOR\AC LA H MOTOR\Aceleración Rms [g],motor,acceleration_rms,la,60.359353450834746,0.0476190476190476,2.874254926230225,7.969261117057578
59,1,LA BOMBA\AC LA A BOMBA\Aceleración Rms [g],bomba,acceleration_rms,la,80.5908913172564,0.0601503759398496,4.8475724100605335,13.123656877418188
59,2,LA BOMBA\VIX3-74442\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,la,64.43762353850444,0.050125313283208,3.229956067092953,8.744342852040806
59,3,LL BOMBA\VIY4-74444\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,79.76912663922789,0.0401002506265664,3.1987619704953527,8.659892206291124
59,4,LL BOMBA\VIX4-74443\Desplazamiento Pico a Pico [µm],bomba,displacement_pp,ll,77.45608799826465,0.0401002506265664,3.1060085412837943,8.408784213216052
59,5,LA MOTOR\AC LA H MOTOR\Aceleración Rms [g],motor,acceleration_rms,la,58.41166019143105,0.0476190476190476,2.781507628163382,7.530274666589599
