window_id,window_start,window_end,Batch,has_near_transition,baseline_batch_used,condition_index,condition_index_available_weight,n_variables_used,n_variables_unmatched,assessment_method
1091,2025-12-11 12:48:32,2025-12-11 12:49:31,CASTILLA,False,CASTILLA,23.28916651712908,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1092,2025-12-11 12:49:32,2025-12-11 12:50:31,CASTILLA,False,CASTILLA,27.839152164264814,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1093,2025-12-11 12:50:32,2025-12-11 12:51:31,CASTILLA,False,CASTILLA,30.14058008126999,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1094,2025-12-11 12:51:32,2025-12-11 12:52:31,CASTILLA,False,CASTILLA,29.240207510508515,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1095,2025-12-11 12:52:32,2025-12-11 12:53:31,CASTILLA,False,CASTILLA,31.66701502196241,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1096,2025-12-11 12:53:32,2025-12-11 12:54:31,CASTILLA,False,CASTILLA,39.101659061361886,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1097,2025-12-11 12:54:32,2025-12-11 12:55:31,CASTILLA,False,CASTILLA,32.59442664193844,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1098,2025-12-11 12:55:32,2025-12-11 12:56:31,CASTILLA,False,CASTILLA,36.626308894457786,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1099,2025-12-11 12:56:32,2025-12-11 12:57:31,CASTILLA,False,CASTILLA,35.28114945422305,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1100,2025-12-11 12:57:32,2025-12-11 12:58:31,CASTILLA,False,CASTILLA,39.54522841469969,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1101,2025-12-11 12:58:32,2025-12-11 12:59:31,CASTILLA,False,CASTILLA,38.15992756481704,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1102,2025-12-11 12:59:32,2025-12-11 13:00:31,CASTILLA,False,CASTILLA,33.83873446298057,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1103,2025-12-11 13:00:32,2025-12-11 13:01:31,CASTILLA,False,CASTILLA,35.49452860729411,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1104,2025-12-11 13:01:32,2025-12-11 13:02:31,CASTILLA,False,CASTILLA,37.20261058547717,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1105,2025-12-11 13:02:32,2025-12-11 13:03:31,CASTILLA,False,CASTILLA,29.55325144026664,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1106,2025-12-11 13:03:32,2025-12-11 13:04:31,CASTILLA,False,CASTILLA,36.78951793127008,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1107,2025-12-11 13:04:32,2025-12-11 13:05:31,CASTILLA,False,CASTILLA,31.925166034635662,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1108,2025-12-11 13:05:32,2025-12-11 13:06:31,CASTILLA,False,CASTILLA,35.89199148970311,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1109,2025-12-11 13:06:32,2025-12-11 13:07:31,CASTILLA,False,CASTILLA,35.93751218640815,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1110,2025-12-11 13:07:32,2025-12-11 13:08:31,CASTILLA,False,CASTILLA,31.6272881003902,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1111,2025-12-11 13:08:32,2025-12-11 13:09:31,CASTILLA,False,CASTILLA,34.496523923613005,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1112,2025-12-11 13:09:32,2025-12-11 13:10:31,CASTILLA,False,CASTILLA,29.79815079638176,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1113,2025-12-11 13:10:32,2025-12-11 13:11:31,CASTILLA,False,CASTILLA,31.063511791371347,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1114,2025-12-11 13:11:32,2025-12-11 13:12:31,CASTILLA,False,CASTILLA,28.99754870065064,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1115,2025-12-11 13:12:32,2025-12-11 13:13:31,CASTILLA,False,CASTILLA,30.893505596214396,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1116,2025-12-11 13:13:32,2025-12-11 13:14:31,CASTILLA,False,CASTILLA,33.84478766593014,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1117,2025-12-11 13:14:32,2025-12-11 13:15:31,CASTILLA,False,CASTILLA,34.03069730755958,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1118,2025-12-11 13:15:32,2025-12-11 13:16:31,CASTILLA,False,CASTILLA,33.214830129846526,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1119,2025-12-11 13:16:32,2025-12-11 13:17:31,CASTILLA,False,CASTILLA,26.99128440655861,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1120,2025-12-11 13:17:32,2025-12-11 13:18:31,CASTILLA,False,CASTILLA,33.59009140474784,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1121,2025-12-11 13:18:32,2025-12-11 13:19:31,CASTILLA,False,CASTILLA,31.567335526746096,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1122,2025-12-11 13:19:32,2025-12-11 13:20:31,CASTILLA,False,CASTILLA,32.5346432686102,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1123,2025-12-11 13:20:32,2025-12-11 13:21:31,CASTILLA,False,CASTILLA,33.0926656477719,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1124,2025-12-11 13:21:32,2025-12-11 13:22:31,CASTILLA,False,CASTILLA,32.60981191853858,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1125,2025-12-11 13:22:32,2025-12-11 13:23:31,CASTILLA,False,CASTILLA,30.89482245045466,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1126,2025-12-11 13:23:32,2025-12-11 13:24:31,CASTILLA,False,CASTILLA,31.90726659021662,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1127,2025-12-11 13:24:32,2025-12-11 13:25:31,CASTILLA,False,CASTILLA,29.184477075872824,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1128,2025-12-11 13:25:32,2025-12-11 13:26:31,CASTILLA,False,CASTILLA,30.737912265644702,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1129,2025-12-11 13:26:32,2025-12-11 13:27:31,CASTILLA,False,CASTILLA,34.553234686777856,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1130,2025-12-11 13:27:32,2025-12-11 13:28:31,CASTILLA,False,CASTILLA,28.72755336800993,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1131,2025-12-11 13:28:32,2025-12-11 13:29:31,CASTILLA,False,CASTILLA,31.67839726747317,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1132,2025-12-11 13:29:32,2025-12-11 13:30:31,CASTILLA,False,CASTILLA,31.934933371395797,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1133,2025-12-11 13:30:32,2025-12-11 13:31:31,CASTILLA,False,CASTILLA,31.930490468864367,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1134,2025-12-11 13:31:32,2025-12-11 13:32:31,CASTILLA,False,CASTILLA,37.47681216450764,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1135,2025-12-11 13:32:32,2025-12-11 13:33:31,CASTILLA,False,CASTILLA,34.31565089230861,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1136,2025-12-11 13:33:32,2025-12-11 13:34:31,CASTILLA,False,CASTILLA,33.84504312521661,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1137,2025-12-11 13:34:32,2025-12-11 13:35:31,CASTILLA,False,CASTILLA,36.49461511931779,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1138,2025-12-11 13:35:32,2025-12-11 13:36:31,CASTILLA,False,CASTILLA,40.04022348160496,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1139,2025-12-11 13:36:32,2025-12-11 13:37:31,CASTILLA,False,CASTILLA,38.22520568319097,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1140,2025-12-11 13:37:32,2025-12-11 13:38:31,CASTILLA,False,CASTILLA,39.51812257274154,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1141,2025-12-11 13:38:32,2025-12-11 13:39:31,CASTILLA,False,CASTILLA,39.25799894401261,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1142,2025-12-11 13:39:32,2025-12-11 13:40:31,CASTILLA,False,CASTILLA,36.77080946444934,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1143,2025-12-11 13:40:32,2025-12-11 13:41:31,CASTILLA,False,CASTILLA,39.48076043452453,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1144,2025-12-11 13:41:32,2025-12-11 13:42:31,CASTILLA,False,CASTILLA,40.217400425436985,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1145,2025-12-11 13:42:32,2025-12-11 13:43:31,CASTILLA,False,CASTILLA,43.46921204138948,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1146,2025-12-11 13:43:32,2025-12-11 13:44:31,CASTILLA,False,CASTILLA,42.67580307099535,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1147,2025-12-11 13:44:32,2025-12-11 13:45:31,CASTILLA,False,CASTILLA,44.214904668215,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1148,2025-12-11 13:45:32,2025-12-11 13:46:31,CASTILLA,False,CASTILLA,46.612069347119984,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1149,2025-12-11 13:46:32,2025-12-11 13:47:31,CASTILLA,False,CASTILLA,48.822042500818185,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1150,2025-12-11 13:47:32,2025-12-11 13:48:31,CASTILLA,False,CASTILLA,49.18041884447048,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1151,2025-12-11 13:48:32,2025-12-11 13:49:31,CASTILLA,False,CASTILLA,50.24464712358204,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1152,2025-12-11 13:49:32,2025-12-11 13:50:31,CASTILLA,False,CASTILLA,51.329990350181774,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1153,2025-12-11 13:50:32,2025-12-11 13:51:31,CASTILLA,False,CASTILLA,51.213511578527886,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1154,2025-12-11 13:51:32,2025-12-11 13:52:31,CASTILLA,False,CASTILLA,51.01715761085848,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1155,2025-12-11 13:52:32,2025-12-11 13:53:31,CASTILLA,False,CASTILLA,51.09321011653389,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1156,2025-12-11 13:53:32,2025-12-11 13:54:31,CASTILLA,False,CASTILLA,45.55001053024485,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1157,2025-12-11 13:54:32,2025-12-11 13:55:31,CASTILLA,True,CASTILLA,49.72871492564377,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1158,2025-12-11 13:55:32,2025-12-11 13:56:31,CASTILLA,True,CASTILLA,43.58813159198908,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1159,2025-12-11 13:56:32,2025-12-11 13:57:31,MEZCLA,True,MEZCLA,43.14965934281384,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1160,2025-12-11 13:57:32,2025-12-11 13:58:31,MEZCLA,False,MEZCLA,48.38550459163974,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1161,2025-12-11 13:58:32,2025-12-11 13:59:31,MEZCLA,False,MEZCLA,48.39366038343568,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1162,2025-12-11 13:59:32,2025-12-11 14:00:31,MEZCLA,False,MEZCLA,46.17244612131483,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1163,2025-12-11 14:00:32,2025-12-11 14:01:31,MEZCLA,False,MEZCLA,47.42376820428521,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1164,2025-12-11 14:01:32,2025-12-11 14:02:31,MEZCLA,False,MEZCLA,43.58156049410224,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1165,2025-12-11 14:02:32,2025-12-11 14:03:31,MEZCLA,False,MEZCLA,45.74714888613085,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1166,2025-12-11 14:03:32,2025-12-11 14:04:31,MEZCLA,False,MEZCLA,46.83976041341262,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1167,2025-12-11 14:04:32,2025-12-11 14:05:31,MEZCLA,False,MEZCLA,46.29869171035162,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1168,2025-12-11 14:05:32,2025-12-11 14:06:31,MEZCLA,False,MEZCLA,45.21714560852309,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1169,2025-12-11 14:06:32,2025-12-11 14:07:31,MEZCLA,False,MEZCLA,47.27105653063196,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1170,2025-12-11 14:07:32,2025-12-11 14:08:31,MEZCLA,False,MEZCLA,47.05780114072808,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1171,2025-12-11 14:08:32,2025-12-11 14:09:31,MEZCLA,False,MEZCLA,48.61179382541437,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1172,2025-12-11 14:09:32,2025-12-11 14:10:31,MEZCLA,False,MEZCLA,47.12982758567212,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1173,2025-12-11 14:10:32,2025-12-11 14:11:31,MEZCLA,False,MEZCLA,49.28557037595251,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1174,2025-12-11 14:11:32,2025-12-11 14:12:31,MEZCLA,False,MEZCLA,46.422571908323086,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1175,2025-12-11 14:12:32,2025-12-11 14:13:31,MEZCLA,False,MEZCLA,49.66924013909082,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1176,2025-12-11 14:13:32,2025-12-11 14:14:31,MEZCLA,False,MEZCLA,46.3760206551769,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1177,2025-12-11 14:14:32,2025-12-11 14:15:31,MEZCLA,False,MEZCLA,39.786860025823465,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1178,2025-12-11 14:15:32,2025-12-11 14:16:31,MEZCLA,False,MEZCLA,39.05016985507042,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1179,2025-12-11 14:16:32,2025-12-11 14:17:31,MEZCLA,False,MEZCLA,37.672087284952106,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1180,2025-12-11 14:17:32,2025-12-11 14:18:31,MEZCLA,False,MEZCLA,41.86758469212519,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1181,2025-12-11 14:18:32,2025-12-11 14:19:31,MEZCLA,False,MEZCLA,39.43000368581902,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1182,2025-12-11 14:19:32,2025-12-11 14:20:31,MEZCLA,False,MEZCLA,39.6065918330207,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1183,2025-12-11 14:20:32,2025-12-11 14:21:31,MEZCLA,False,MEZCLA,39.75455291722913,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1184,2025-12-11 14:21:32,2025-12-11 14:22:31,MEZCLA,False,MEZCLA,39.41965000486144,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1185,2025-12-11 14:22:32,2025-12-11 14:23:31,MEZCLA,False,MEZCLA,43.34076582045476,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1186,2025-12-11 14:23:32,2025-12-11 14:24:31,MEZCLA,False,MEZCLA,40.914246823971,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1187,2025-12-11 14:24:32,2025-12-11 14:25:31,MEZCLA,False,MEZCLA,41.621400305627326,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1188,2025-12-11 14:25:32,2025-12-11 14:26:31,MEZCLA,False,MEZCLA,38.98268867991447,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1189,2025-12-11 14:26:32,2025-12-11 14:27:31,MEZCLA,False,MEZCLA,41.89668215279265,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1190,2025-12-11 14:27:32,2025-12-11 14:28:31,MEZCLA,False,MEZCLA,39.2392758794604,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1191,2025-12-11 14:28:32,2025-12-11 14:29:31,MEZCLA,False,MEZCLA,42.63917671575446,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1192,2025-12-11 14:29:32,2025-12-11 14:30:31,MEZCLA,False,MEZCLA,44.84550216894313,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1193,2025-12-11 14:30:32,2025-12-11 14:31:31,MEZCLA,False,MEZCLA,43.65666639941142,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1194,2025-12-11 14:31:32,2025-12-11 14:32:31,MEZCLA,False,MEZCLA,44.70864883193898,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1195,2025-12-11 14:32:32,2025-12-11 14:33:31,MEZCLA,False,MEZCLA,42.90509595523458,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1196,2025-12-11 14:33:32,2025-12-11 14:34:31,MEZCLA,False,MEZCLA,46.06636925380114,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1197,2025-12-11 14:34:32,2025-12-11 14:35:31,MEZCLA,False,MEZCLA,45.95499169844397,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1198,2025-12-11 14:35:32,2025-12-11 14:36:31,MEZCLA,False,MEZCLA,45.26149887746818,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1199,2025-12-11 14:36:32,2025-12-11 14:37:31,MEZCLA,False,MEZCLA,39.93996119580404,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1200,2025-12-11 14:37:32,2025-12-11 14:38:31,MEZCLA,False,MEZCLA,38.18786457822462,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1201,2025-12-11 14:38:32,2025-12-11 14:39:31,MEZCLA,False,MEZCLA,39.494625033792765,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1202,2025-12-11 14:39:32,2025-12-11 14:40:31,MEZCLA,False,MEZCLA,37.24498760941006,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1203,2025-12-11 14:40:32,2025-12-11 14:41:31,MEZCLA,False,MEZCLA,37.912543176066286,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1204,2025-12-11 14:41:32,2025-12-11 14:42:31,MEZCLA,False,MEZCLA,37.23332477185566,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1205,2025-12-11 14:42:32,2025-12-11 14:43:31,MEZCLA,False,MEZCLA,37.98415470335984,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1206,2025-12-11 14:43:32,2025-12-11 14:44:31,MEZCLA,False,MEZCLA,39.10000697121918,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1207,2025-12-11 14:44:32,2025-12-11 14:45:31,MEZCLA,False,MEZCLA,35.42313789099482,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1208,2025-12-11 14:45:32,2025-12-11 14:46:31,MEZCLA,False,MEZCLA,40.27326093392906,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1209,2025-12-11 14:46:32,2025-12-11 14:47:31,MEZCLA,False,MEZCLA,37.336702997942375,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1210,2025-12-11 14:47:32,2025-12-11 14:48:31,MEZCLA,False,MEZCLA,35.90303615045601,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1211,2025-12-11 14:48:32,2025-12-11 14:49:31,MEZCLA,False,MEZCLA,38.226585249820985,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1212,2025-12-11 14:49:32,2025-12-11 14:50:31,MEZCLA,False,MEZCLA,39.898176095643024,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1213,2025-12-11 14:50:32,2025-12-11 14:51:31,MEZCLA,False,MEZCLA,35.53190761237808,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1214,2025-12-11 14:51:32,2025-12-11 14:52:31,MEZCLA,False,MEZCLA,36.95163613747472,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1215,2025-12-11 14:52:32,2025-12-11 14:53:31,MEZCLA,False,MEZCLA,40.45229428295918,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1216,2025-12-11 14:53:32,2025-12-11 14:54:31,MEZCLA,False,MEZCLA,44.31743268551016,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1217,2025-12-11 14:54:32,2025-12-11 14:55:31,MEZCLA,False,MEZCLA,39.19703135139304,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1218,2025-12-11 14:55:32,2025-12-11 14:56:31,MEZCLA,False,MEZCLA,38.40591371568527,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1219,2025-12-11 14:56:32,2025-12-11 14:57:31,MEZCLA,False,MEZCLA,39.816492247517125,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1220,2025-12-11 14:57:32,2025-12-11 14:58:31,MEZCLA,False,MEZCLA,40.16583642018298,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1221,2025-12-11 14:58:32,2025-12-11 14:59:31,MEZCLA,False,MEZCLA,43.4848499907601,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1222,2025-12-11 14:59:32,2025-12-11 15:00:31,MEZCLA,False,MEZCLA,35.53090666250711,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1223,2025-12-11 15:00:32,2025-12-11 15:01:31,MEZCLA,False,MEZCLA,35.84648392652126,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1224,2025-12-11 15:01:32,2025-12-11 15:02:31,MEZCLA,False,MEZCLA,31.39740052812856,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1225,2025-12-11 15:02:32,2025-12-11 15:03:31,MEZCLA,False,MEZCLA,28.71042339148428,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1226,2025-12-11 15:03:32,2025-12-11 15:04:31,MEZCLA,False,MEZCLA,25.114880013441603,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1227,2025-12-11 15:04:32,2025-12-11 15:05:31,MEZCLA,False,MEZCLA,26.681866609898435,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1228,2025-12-11 15:05:32,2025-12-11 15:06:31,MEZCLA,False,MEZCLA,29.10703068371958,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1229,2025-12-11 15:06:32,2025-12-11 15:07:31,MEZCLA,False,MEZCLA,27.15051788509324,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1230,2025-12-11 15:07:32,2025-12-11 15:08:31,MEZCLA,False,MEZCLA,28.417807374861205,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1231,2025-12-11 15:08:32,2025-12-11 15:09:31,MEZCLA,False,MEZCLA,25.66282432816794,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1232,2025-12-11 15:09:32,2025-12-11 15:10:31,MEZCLA,False,MEZCLA,26.609385037613727,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1233,2025-12-11 15:10:32,2025-12-11 15:11:31,MEZCLA,False,MEZCLA,31.59538426543547,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1234,2025-12-11 15:11:32,2025-12-11 15:12:31,MEZCLA,False,MEZCLA,29.37108151568546,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1235,2025-12-11 15:12:32,2025-12-11 15:13:31,MEZCLA,False,MEZCLA,23.71575084418605,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1236,2025-12-11 15:13:32,2025-12-11 15:14:31,MEZCLA,False,MEZCLA,25.983368172846983,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1237,2025-12-11 15:14:32,2025-12-11 15:15:31,MEZCLA,False,MEZCLA,23.671815065155336,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1238,2025-12-11 15:15:32,2025-12-11 15:16:31,MEZCLA,False,MEZCLA,24.633156752145897,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1239,2025-12-11 15:16:32,2025-12-11 15:17:31,MEZCLA,False,MEZCLA,22.725154858030603,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1240,2025-12-11 15:17:32,2025-12-11 15:18:31,MEZCLA,False,MEZCLA,26.08673827707175,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1241,2025-12-11 15:18:32,2025-12-11 15:19:31,MEZCLA,False,MEZCLA,27.86404079721597,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1242,2025-12-11 15:19:32,2025-12-11 15:20:31,MEZCLA,False,MEZCLA,23.266890495478805,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1243,2025-12-11 15:20:32,2025-12-11 15:21:31,MEZCLA,False,MEZCLA,25.81567855538309,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1244,2025-12-11 15:21:32,2025-12-11 15:22:31,MEZCLA,False,MEZCLA,20.263017910190392,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1245,2025-12-11 15:22:32,2025-12-11 15:23:31,MEZCLA,False,MEZCLA,24.59531269458593,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1246,2025-12-11 15:23:32,2025-12-11 15:24:31,MEZCLA,False,MEZCLA,25.505208917653363,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1247,2025-12-11 15:24:32,2025-12-11 15:25:31,MEZCLA,False,MEZCLA,31.01155952233648,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1248,2025-12-11 15:25:32,2025-12-11 15:26:31,MEZCLA,False,MEZCLA,28.188215412932877,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1249,2025-12-11 15:26:32,2025-12-11 15:27:31,MEZCLA,False,MEZCLA,24.668171494394308,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1250,2025-12-11 15:27:32,2025-12-11 15:28:31,MEZCLA,False,MEZCLA,26.058767721573297,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1251,2025-12-11 15:28:32,2025-12-11 15:29:31,MEZCLA,False,MEZCLA,28.57428591631384,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1252,2025-12-11 15:29:32,2025-12-11 15:30:31,MEZCLA,False,MEZCLA,22.500512894978456,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1253,2025-12-11 15:30:32,2025-12-11 15:31:31,MEZCLA,False,MEZCLA,26.85955971258216,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1254,2025-12-11 15:31:32,2025-12-11 15:32:31,MEZCLA,False,MEZCLA,26.392236821403237,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1255,2025-12-11 15:32:32,2025-12-11 15:33:31,MEZCLA,False,MEZCLA,28.04248083239869,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1256,2025-12-11 15:33:32,2025-12-11 15:34:31,MEZCLA,False,MEZCLA,25.290184278559053,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
1257,2025-12-11 15:34:32,2025-12-11 15:35:31,MEZCLA,False,MEZCLA,28.7460508349325,0.9999999999999996,24,0,data_driven_batch_percentile_thresholds
